
Run no: 1
102		581		1250		
6		409		1224		
6		354		1221		
6		345		2173		
5		299		2173		
5		338		2175		
5		468		2178		
5		654		2188		
5		746		2188		
5		729		2188		
5		726		2188		
5		837		2188		
5		756		2188		
5		489		2145		
5		550		2161		
5		548		2145		
5		435		2145		
5		484		2145		
5		488		2067		
5		547		2067		
5		672		2062		
5		663		2062		
5		665		2062		
5		786		2062		
5		879		2062		
5		788		2062		
5		849		2062		
5		957		2062		
5		1022		2062		
5		960		2062		
5		961		2058		

Run no: 2
81		582		1477		
81		472		1855		
81		454		1855		
81		559		2041		
81		710		2041		
81		772		2041		
81		990		2598		
81		802		2598		
81		723		2603		
5		699		2603		
5		674		2603		
5		562		2598		
5		454		1566		
5		485		1566		
5		477		1558		
5		551		1558		
5		616		1552		
5		482		1508		
5		464		1508		
5		452		1502		
5		419		1502		
5		309		1447		
5		310		1447		
5		281		1447		
5		276		1443		
5		242		1389		
5		243		1389		
5		270		1389		
5		239		1389		
5		237		1389		
5		236		1389		

Run no: 3
213		584		1122		
6		463		1122		
6		425		1692		
6		515		2109		
6		518		2109		
6		484		2109		
6		495		2109		
6		550		2109		
6		607		2113		
6		676		2113		
6		850		2113		
5		739		2113		
5		802		2119		
5		826		2115		
5		964		2111		
5		899		2111		
5		899		2111		
5		933		2111		
5		968		2155		
5		917		2155		
5		1007		2155		
5		1039		2155		
5		909		2111		
5		981		2109		
5		933		2086		
5		931		2086		
5		976		2086		
5		1032		1719		
5		1012		1719		
5		1043		1719		
5		964		1719		

Run no: 4
241		765		1443		
241		636		2099		
5		558		2099		
5		557		2099		
5		532		2099		
5		578		2122		
5		542		2122		
5		515		2122		
5		546		1839		
5		615		2086		
5		660		2248		
5		622		2086		
5		759		2413		
5		775		2413		
5		749		2416		
5		810		2420		
5		709		2417		
5		827		2417		
5		863		2416		
5		822		2416		
5		957		2416		
5		940		2416		
5		962		2416		
5		1009		2416		
5		1027		2416		
5		1057		2634		
5		964		2634		
5		887		2634		
5		861		2634		
5		862		2634		
5		1088		2634		

Run no: 5
87		704		1238		
5		603		1163		
5		531		907		
5		497		1666		
5		526		2031		
5		533		2031		
5		605		2265		
5		551		2031		
5		671		2031		
5		774		2031		
5		826		2186		
5		859		2031		
5		1068		2031		
5		1173		2143		
5		1163		2031		
5		1170		2031		
5		1217		2031		
5		1078		2025		
5		1096		2025		
5		1030		2025		
5		908		2025		
5		846		1946		
5		855		1946		
5		948		1946		
5		901		1946		
5		847		1946		
5		910		1946		
5		976		1946		
5		969		1946		
5		995		1946		
5		929		1946		

Run no: 6
193		679		1322		
193		624		1899		
5		615		1931		
5		603		1931		
5		635		1931		
5		682		1901		
5		712		1901		
5		620		1931		
5		679		1931		
5		641		1886		
5		647		1886		
5		708		1924		
5		733		1924		
5		793		1925		
5		745		1924		
5		790		1924		
5		849		1924		
5		953		1924		
5		924		1924		
5		898		1924		
5		819		1899		
5		906		1909		
5		980		1909		
5		1000		1909		
5		985		1899		
5		897		1899		
5		923		1899		
5		878		1887		
5		779		1887		
5		823		1887		
5		762		1887		

Run no: 7
121		655		1351		
5		483		1015		
5		436		2174		
5		478		2174		
5		588		2182		
5		611		2182		
5		666		2182		
5		779		2182		
5		993		2182		
5		888		2182		
5		1026		2174		
5		1076		2181		
5		1121		2181		
5		1084		2181		
5		1036		2181		
5		985		2181		
5		1076		2181		
5		1035		2178		
5		1013		2178		
5		941		2178		
5		881		2178		
5		942		2178		
5		738		2170		
5		814		2170		
5		716		2170		
5		764		2178		
5		799		2170		
5		794		2170		
5		767		2170		
5		798		2120		
5		797		2120		

Run no: 8
130		585		1231		
6		505		1004		
6		442		803		
6		445		1752		
5		428		1752		
5		422		1773		
5		530		2339		
5		515		1795		
5		633		1801		
5		734		1855		
5		798		1891		
5		857		1891		
5		744		1891		
5		834		1891		
5		868		1891		
5		901		1891		
5		757		1859		
5		804		1861		
5		828		1859		
5		831		1859		
5		827		1859		
5		966		1906		
5		900		1855		
5		907		1855		
5		1036		1855		
5		1129		1855		
5		1119		1855		
5		1003		2098		
5		1117		2100		
5		1053		2100		
5		1055		2100		

Run no: 9
230		578		1507		
6		523		1507		
6		543		1667		
5		433		1667		
5		381		1887		
5		402		1887		
5		445		1887		
5		542		1887		
5		535		1887		
5		576		1882		
5		576		1882		
5		631		1883		
5		560		1882		
5		462		1770		
5		491		1775		
5		564		1782		
5		593		1782		
5		605		1780		
5		572		1770		
5		580		1770		
5		609		1770		
5		614		1770		
5		663		1770		
5		565		1770		
5		684		1776		
5		705		1776		
5		748		1776		
5		786		1770		
5		901		2324		
5		839		2324		
5		988		2324		

Run no: 10
167		647		1460		
167		610		2246		
6		618		2246		
5		560		2246		
5		595		2259		
5		601		2259		
5		653		2259		
5		531		1817		
5		596		1815		
5		550		1815		
5		577		1815		
5		630		1815		
5		679		1837		
5		445		1771		
5		521		1771		
5		551		1771		
5		643		1776		
5		678		1776		
5		688		1776		
5		659		2225		
5		600		2225		
5		623		2225		
5		591		2225		
5		673		2225		
5		796		2236		
5		850		2245		
5		853		2245		
5		923		2245		
5		870		2245		
5		855		2245		
5		765		2245		

Run no: 11
71		641		1238		
71		544		1481		
71		540		1908		
6		562		1908		
6		529		1505		
6		515		1505		
5		573		1505		
5		544		1505		
5		496		1505		
5		529		1863		
5		627		1863		
5		681		1863		
5		723		1863		
5		869		1863		
5		816		1863		
5		860		2047		
5		939		2047		
5		856		2047		
5		955		1928		
5		770		1928		
5		740		1928		
5		727		1928		
5		696		1789		
5		710		1789		
5		711		1789		
5		808		2183		
5		931		2186		
5		1093		2247		
5		1002		2247		
5		980		2253		
5		865		2253		

Run no: 12
67		540		1306		
67		507		1787		
67		549		1977		
5		622		1977		
5		587		1977		
5		585		1977		
5		593		1977		
5		597		1977		
5		660		1977		
5		641		2137		
5		691		2137		
5		788		2137		
5		800		2137		
5		1028		2137		
5		972		2137		
5		974		2137		
5		909		1988		
5		928		1988		
5		810		1977		
5		945		1977		
5		866		1972		
5		836		1972		
5		792		1997		
5		763		1997		
5		652		1997		
5		572		1997		
5		569		1946		
5		586		1946		
5		537		1946		
5		579		1946		
5		475		1946		

Run no: 13
78		624		1114		
6		503		1134		
6		492		1807		
6		463		1807		
6		500		1812		
5		523		1812		
5		501		1813		
5		455		1813		
5		487		1812		
5		433		1812		
5		507		2118		
5		515		2118		
5		579		2118		
5		517		2118		
5		505		2118		
5		488		2118		
5		513		2118		
5		541		2118		
5		580		2118		
5		572		2118		
5		522		2118		
5		548		2118		
5		467		2118		
5		422		2118		
5		523		1656		
5		713		1696		
5		745		1696		
5		816		1696		
5		656		1696		
5		736		1696		
5		778		1696		

Run no: 14
225		689		1443		
6		513		1443		
6		483		2067		
5		407		2067		
5		466		2067		
5		532		2067		
5		474		2067		
5		490		2067		
5		589		2067		
5		723		2067		
5		580		2067		
5		700		2067		
5		769		2067		
5		748		2067		
5		764		2067		
5		795		2067		
